Date,Time,TimeDiff,TimeDiff2,Longitude (X),Latitude (Y),Speed,SpeedDiff,Operatorname,Acceleration,Operator,CGI,Cellname,Node,CellID,LAC,NetworkTech,NetworkMode,Level,Qual (RSRQ),SNR,CQI,LTERSSI,ARFCN,DL_bitrate,UL_bitrate,PSC,Altitude,Z,Accuracy,Location,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,TESTDOWNLINK,TESTUPLINK,TESTDOWNLINKMAX,TESTUPLINKMAX,Test_Status,DataConnection_Type,DataConnection_Info,Layer,Filemark,IMEI,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,IMSI,MSISDN,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION_NAME,VERSION_CODE,DEVICE,BAND,BANDWIDTH,FREQUENCY (MHZ),SecondCell_NODE,SecondCell_CELLID,SecondCell_RSRP,SecondCell_RSRQ,SecondCell_SNR,CSI_RSRP,CSI_RSRQ,CSI_SNR,NetworkTypeNum,CA,SecondCell_PSC,SecondCell_ARFCN,SecondCell_BAND,Site_BEARING,R1,R2,R3,R4,NTech1,NCellName1,NCellid1,NLAC1,NCell1,NARFCN1,NRxLev1,NQual1,NDistance1,NBearing1,NTech2,NCellName2,NCellid2,NLAC2,NCell2,NARFCN2,NRxLev2,NQual2,NDistance2,NBearing2,NTech3,NCellName3,NCellid3,NLAC3,NCell3,NARFCN3,NRxLev3,NQual3,NDistance3,NBearing3,NTech4,NCellName4,NCellid4,NLAC4,NCell4,NARFCN4,NRxLev4,NQual4,NDistance4,NBearing4,NTech5,NCellName5,NCellid5,NLAC5,NCell5,NARFCN5,NRxLev5,NQual5,NDistance5,NBearing5,NTech6,NCellName6,NCellid6,NLAC6,NCell6,NARFCN6,NRxLev6,NQual6,NDistance6,NBearing6,NTech7,NCellName7,NCellid7,NLAC7,NCell7,NARFCN7,NRxLev7,NQual7,NDistance7,NBearing7
13/07/2022,18:20:20,06,6,-0.24317071,51.7529911,6,-1,EE,-0.166666667,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-91,-9,10.4,-,-66,3350,0,0,452,-1,1.4,14,G,I,,,,,,,,,,,M,13,1,,,239,0,192.0.0.4,0,,,,,505,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,166,,,,,4G,,,,299,3350,-102,-18,,,4G,,,,447,3350,-107,-20,,,4G,,,,457,3350,-109,-20,,,4G,,,,298,3350,-110,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:20:46,26,26,-0.2434838,51.7531393,0,-6,EE,-0.230769231,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-93,-8,12.4,-,-70,3350,0,0,452,-1,1.4,20,N,I,,,,,,,,,,,M,13,1,,,261,0,192.0.0.4,1,,,,,531,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,162,,,,,4G,,,,299,3350,-103,-18,,,4G,,,,298,3350,-107,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:20:48,02,2,-0.24314952,51.75308494,1,1,EE,0.5,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-93,-8,10.8,-,-70,3350,0,0,452,-1,1.4,15,G,D,,,,,,,,,,,M,13,1,,,249,0,192.0.0.4,1,,,,,532,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,167,,,,,4G,,,,299,3350,-103,-18,,,4G,,,,298,3350,-107,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:20:58,10,10,-0.24313267,51.75318344,4,3,EE,0.3,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-94,-6,7,-,-72,3350,0,0,452,-1,1.4,42,G,I,,,,,,,,,,,M,13,1,,,260,0,192.0.0.4,1,,,,,542,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,167,,,,,4G,,,,299,3350,-105,-17,,,4G,,,,457,3350,-108,-19,,,4G,,,,298,3350,-110,-13,,,4G,,,,451,3350,-110,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:21:06,08,8,-0.24313777,51.7532798,1,-3,EE,-0.375,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-94,-8,10.2,-,-68,3350,13,14,452,-1,1.4,53,G,D,,,,,,,,,,,M,13,1,,,270,0,192.0.0.4,0,,,,,550,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,168,,,,,4G,,,,451,3350,-99,-18,,,4G,,,,450,3350,-100,-20,,,4G,,,,298,3350,-101,-13,,,4G,,,,299,3350,-106,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:21:06,00,0,-0.2433517,51.7534299,0,-1,EE,0,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-92,-8,10.2,-,-68,3350,0,0,452,0,1.4,51,N,I,,,,,,,,,,,M,13,1,,,290,0,192.0.0.4,1,,,,,551,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,166,,,,,4G,,,,298,3350,-103,-10,,,4G,,,,334,3350,-104,-18,,,4G,,,,299,3350,-106,-20,,,4G,,,,457,3350,-109,-20,,,4G,,,,450,3350,-109,-20,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:21:14,08,8,-0.2430772,51.75336828,4,4,EE,0.5,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-98,-8,10.8,-,-73,3350,0,0,452,0,1.4,16,G,D,,,,,,,,,,,M,13,1,,,279,0,192.0.0.4,1,,,,,558,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,169,,,,,4G,,,,298,3350,-105,-11,,,4G,,,,299,3350,-111,-20,,,4G,,,,457,3350,-114,-20,,,4G,,,,450,3350,-114,-20,,,4G,,,,237,3350,-117,-19,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:21:22,08,8,-0.24300751,51.75345456,4,0,EE,0,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-96,-10,5.2,-,-70,3350,0,0,452,0,1.4,15,G,I,,,,,,,,,,,M,13,1,,,288,0,192.0.0.4,0,,,,,566,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,170,,,,,4G,,,,299,3350,-106,-20,,,4G,,,,271,3350,-106,-20,,,4G,,,,298,3350,-107,-20,,,4G,,,,450,3350,-109,-20,,,4G,,,,457,3350,-112,-20,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:21:26,04,4,-0.24296642,51.75347282,4,0,EE,0,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-94,-7,3.8,-,-70,3350,0,0,452,0,1.4,16,G,I,,,,,,,,,,,M,13,1,,,288,0,192.0.0.4,1,,,,,571,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,170,,,,,4G,,,,298,3350,-106,-14,,,4G,,,,450,3350,-109,-20,,,4G,,,,299,3350,-110,-20,,,4G,,,,457,3350,-111,-18,,,4G,,,,271,3350,-112,-20,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:21:27,01,1,-0.2423769,51.7534317,0,-4,EE,-4,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-94,-7,4,-,-72,3350,0,0,452,0,1.4,38,N,I,,,,,,,,,,,M,13,1,,,281,0,192.0.0.4,1,,,,,571,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,179,,,,,4G,,,,298,3350,-106,-14,,,4G,,,,450,3350,-109,-20,,,4G,,,,299,3350,-110,-20,,,4G,,,,457,3350,-111,-18,,,4G,,,,271,3350,-112,-20,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:21:29,02,2,-0.24286105,51.7535066,6,6,EE,3,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-97,-7,6,-,-73,3350,0,0,452,0,1.4,17,G,I,,,,,,,,,,,M,13,1,,,292,0,192.0.0.4,0,,,,,573,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,172,,,,,4G,,,,450,3350,-110,-20,,,4G,,,,298,3350,-111,-18,,,4G,,,,457,3350,-113,-20,,,4G,,,,271,3350,-115,-20,,,4G,,,,495,3350,-115,-20,,,4G,,,,299,3350,-116,-20,,,4G,,,,237,3350,-117,-19,,
13/07/2022,18:21:37,08,8,-0.24271176,51.75346249,3,-3,EE,-0.375,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-96,-9,9.8,-,-71,3350,0,0,452,0,1.4,14,G,I,,,,,,,,,,,M,13,1,,,286,0,192.0.0.4,1,,,,,581,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,174,,,,,4G,,,,298,3350,-106,-14,,,4G,,,,271,3350,-111,-20,,,4G,,,,457,3350,-112,-19,,,4G,,,,447,3350,-112,-20,,,4G,,,,394,3350,-112,-20,,,4G,,,,299,3350,-114,-20,,,4G,,,,237,3350,-116,-18,,
13/07/2022,18:21:39,02,2,-0.24267287,51.75343671,4,1,EE,0.5,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-96,-7,9.8,-,-71,3350,0,0,452,0,1.4,14,G,I,,,,,,,,,,,M,13,1,,,286,0,192.0.0.4,1,,,,,583,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,174,,,,,4G,,,,299,3350,-109,-17,,,4G,,,,457,3350,-112,-20,,,4G,,,,394,3350,-112,-20,,,4G,,,,298,3350,-114,-20,,,4G,,,,237,3350,-116,-14,,,4G,,,,271,3350,-120,-20,,,4G,,,,447,3350,-120,-20,,
13/07/2022,18:21:45,06,6,-0.24260251,51.75340271,3,-1,EE,-0.166666667,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-94,-8,13.4,-,-72,3350,0,0,452,1,1.4,14,G,I,,,,,,,,,,,M,13,1,,,279,0,192.0.0.4,1,,,,,589,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,176,,,,,4G,,,,298,3350,-113,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:21:47,02,2,-0.2421859,51.7534307,0,-3,EE,-1.5,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-99,-9,13.4,-,-72,3350,0,0,452,1,1.4,21,N,I,,,,,,,,,,,M,13,1,,,281,0,192.0.0.4,1,,,,,591,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,183,,,,,4G,,,,298,3350,-113,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:21:49,02,2,-0.24252287,51.75348234,3,3,EE,1.5,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-98,-6,14.8,-,-74,3350,0,0,452,1,1.4,14,G,I,,,,,,,,,,,M,13,1,,,287,0,192.0.0.4,1,,,,,593,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,177,,,,,4G,,,,298,3350,-114,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:21:52,03,3,-0.24248981,51.75346816,3,0,EE,0,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-99,-6,14.8,-,-74,3350,30,0,452,2,1.4,14,G,D,,,,,,,,,,,M,13,1,,,287,0,192.0.0.4,2,,,,,596,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,177,,,,,4G,,,,298,3350,-113,-17,,,4G,,,,237,3350,-115,-9,,,4G,,,,457,3350,-116,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:21:55,03,3,-0.24238128,51.75350309,7,4,EE,1.333333333,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-98,-7,14.6,-,-74,3350,0,0,452,1,1.4,13,G,D,,,,,,,,,,,M,13,1,,,289,0,192.0.0.4,1,,,,,599,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,179,,,,,4G,,,,237,3350,-111,-9,,,4G,,,,298,3350,-115,-20,,,4G,,,,457,3350,-116,-20,,,4G,,,,447,3350,-117,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:21:56,01,1,-0.24238128,51.75350309,7,0,EE,0,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-98,-7,14.6,-,-74,3350,0,0,452,1,1.4,13,G,I,,,,,,,,,,,M,13,1,,,289,0,192.0.0.4,1,PERIODIC,,,,600,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,179,,,,,4G,,,,237,3350,-111,-9,,,4G,,,,298,3350,-115,-20,,,4G,,,,457,3350,-116,-20,,,4G,,,,447,3350,-117,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:22:01,05,5,-0.2422292,51.75350898,7,0,EE,0,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-95,-6,15.6,-,-72,3350,0,0,452,1,1.4,13,G,I,,,,,,,,,,,M,13,1,,,290,0,192.0.0.4,1,,,,,605,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,182,,,,,4G,,,,457,3350,-109,-19,,,4G,,,,237,3350,-112,-10,,,4G,,,,298,3350,-116,-20,,,4G,,,,447,3350,-117,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:22:13,12,12,-0.24207673,51.75349655,4,-3,EE,-0.25,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-101,-7,13.8,-,-75,3350,0,0,452,1,1.4,11,G,I,,,,,,,,,,,M,13,1,,,289,0,192.0.0.4,1,,,,,617,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,184,,,,,4G,,,,237,3350,-111,-10,,,4G,,,,298,3350,-116,-18,,,4G,,,,451,3350,-116,-20,,,4G,,,,334,3350,-117,-20,,,4G,,,,457,3350,-118,-20,,,4G,,,,495,3350,-121,-20,,,,,,,,,,,,
13/07/2022,18:22:23,10,10,-0.24191508,51.75349095,7,3,EE,0.3,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-99,-7,12.4,-,-73,3350,0,0,452,2,1.4,12,G,I,,,,,,,,,,,M,13,1,,,289,0,192.0.0.4,1,,,,,627,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,186,,,,,4G,,,,298,3350,-107,-12,,,4G,,,,237,3350,-108,-8,,,4G,,,,447,3350,-114,-20,,,4G,,,,457,3350,-115,-20,,,4G,,,,399,3350,-117,-20,,,4G,,,,225,3350,-119,-19,,,,,,,,,,,,
13/07/2022,18:22:27,04,4,-0.2419411,51.7534223,0,-7,EE,-1.75,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-98,-6,12.4,-,-73,3350,0,0,452,2,1.4,15,N,I,,,,,,,,,,,M,13,1,,,282,0,192.0.0.4,1,,,,,631,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,186,,,,,4G,,,,298,3350,-112,-15,,,4G,,,,334,3350,-112,-20,,,4G,,,,447,3350,-114,-19,,,4G,,,,457,3350,-116,-20,,,4G,,,,237,3350,-116,-10,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:22:31,04,4,-0.24181104,51.75352445,5,5,EE,1.25,23430,2.34301E+14,,12279,10,10761,4G,LTE,-109,-11,11.8,-,-73,3179,0,0,298,2,1.4,12,G,I,,,,,,,,,,,M,13,1,,,282,0,192.0.0.4,,CELL_RESELECTION_4G4G,234-30-10761-27196-7-3350-452:234-30-10761-12279-10-3179-298,,,634,A,2FF7,2A09,3143434,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,186,,,,,4G,,,,237,3179,-107,-16,,,4G,27196-7,27196-7,,452,3179,-109,-9,294,188,4G,,,,457,3179,-114,-19,,,4G,,,,447,3179,-118,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:22:31,00,0,-0.24181104,51.75352445,5,0,EE,0,23430,2.34301E+14,12279-10,12279,10,10761,4G,LTE,-109,-11,11.8,-,-73,3179,0,0,298,3,1.4,12,G,I,,,,,,,,,,,M,13,1,,,0,0,192.0.0.4,,,,,,1,A,2FF7,2A09,3143434,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,0,,,,,4G,,,,237,3179,-107,-16,,,4G,27196-7,27196-7,,452,3179,-109,-9,294,188,4G,,,,457,3179,-114,-19,,,4G,,,,447,3179,-118,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:22:33,02,2,-0.24178732,51.75354424,4,-1,EE,-0.5,23430,2.34301E+14,12279-10,12279,10,10761,4G,LTE,-109,-11,9.4,-,-81,3179,39,25,298,3,1.4,13,G,D,,,,,,,,,,,M,13,1,,,2,0,192.0.0.4,,,,,,3,A,2FF7,2A09,3143434,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,217,,,,,4G,,,,237,3179,-107,-16,,,4G,27196-7,27196-7,,452,3179,-109,-9,296,188,4G,,,,457,3179,-114,-19,,,4G,,,,447,3179,-118,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:22:39,06,6,-0.24163037,51.75356134,4,0,EE,0,23430,2.34301E+14,27196-10,27196,10,10761,4G,LTE,-103,-10,5.8,-,-75,3179,0,0,452,3,1.4,16,G,I,,,,,,,,,,,M,13,1,,,11,0,192.0.0.4,1,,,,,6,A,6A3C,2A09,6962186,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,261,,,,,4G,12279-10,12279-10,,298,3179,-107,-11,11,253,4G,,,,457,3179,-116,-18,,,4G,,,,447,3179,-116,-18,,,4G,,,,271,3179,-116,-19,,,4G,,,,164,3179,-119,-19,,,4G,,,,450,3179,-120,-20,,,4G,,,,237,3179,-123,-20,,
13/07/2022,18:22:47,08,8,-0.2414616,51.7534518,0,-4,EE,-0.5,23430,2.34301E+14,27196-10,27196,10,10761,4G,LTE,-104,-10,7.4,-,-76,3179,0,0,452,3,1.4,24,N,I,,,,,,,,,,,M,13,1,,,24,0,192.0.0.4,1,,,,,13,A,6A3C,2A09,6962186,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,295,,,,,4G,12279-10,12279-10,,298,3179,-108,-11,15,287,4G,,,,297,3179,-115,-19,,,4G,,,,457,3179,-116,-20,,,4G,,,,447,3179,-116,-18,,,4G,,,,271,3179,-116,-20,,,4G,,,,490,3179,-117,-17,,,,,,,,,,,,
13/07/2022,18:22:47,00,0,-0.24158516,51.75347032,4,4,EE,0,23430,2.34301E+14,27196-10,27196,10,10761,4G,LTE,-104,-10,7.4,-,-76,3179,0,0,452,3,1.4,14,G,I,,,,,,,,,,,M,13,1,,,16,0,,1,,,,,13,A,6A3C,2A09,6962186,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,301,,,,,4G,12279-10,12279-10,,298,3179,-108,-11,25,289,4G,,,,297,3179,-115,-19,,,4G,,,,457,3179,-116,-20,,,4G,,,,447,3179,-116,-18,,,4G,,,,271,3179,-116,-20,,,4G,,,,490,3179,-117,-17,,,,,,,,,,,,
13/07/2022,18:22:54,07,7,-0.24152082,51.75342981,1,-3,EE,-0.428571429,23430,2.34301E+14,27196-10,27196,10,10761,4G,LTE,-105,-9,8.4,-,-77,3179,0,0,452,4,1.4,14,G,I,,,,,,,,,,,M,13,1,,,16,0,192.0.0.4,1,,,,,20,A,6A3C,2A09,6962186,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,301,,,,,4G,12279-10,12279-10,,298,3179,-113,-12,22,298,4G,,,,447,3179,-118,-18,,,4G,,,,271,3179,-120,-20,,,4G,,,,299,3179,-120,-20,,,4G,,,,457,3179,-122,-20,,,4G,,,,237,3179,-124,-19,,,4G,,,,450,3179,-125,-20,,
13/07/2022,18:23:01,07,7,-0.24143226,51.75346987,4,3,EE,0.428571429,23430,2.34301E+14,27196-4,27196,4,10761,4G,LTE,-98,-7,7.4,-,-73,1815,0,0,452,4,1.4,15,G,I,,,,,,,,,,,M,13,1,,,0,0,192.0.0.4,,,,,,1,4,6A3C,2A09,6962180,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,287,,,,,4G,12279-10,12279-10,,298,1815,-104,-11,25,283,4G,,,,489,1815,-115,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:23:07,06,6,-0.2412236,51.7535106,0,-4,EE,-0.666666667,23430,2.34301E+14,27196-4,27196,4,10761,4G,LTE,-102,-8,7.4,-,-73,1815,0,0,452,4,1.4,16,N,I,,,,,,,,,,,M,13,1,,,15,0,192.0.0.4,,,,,,7,4,6A3C,2A09,6962180,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,255,,,,,4G,12279-10,12279-10,,298,1815,-104,-7,32,280,4G,,,,403,1815,-117,-19,,,4G,,,,489,1815,-121,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:23:14,07,7,-0.24128401,51.75344313,2,2,EE,0.285714286,23430,2.34301E+14,27196-4,27196,4,10761,4G,LTE,-101,-8,8.8,-,-74,1815,0,0,452,4,1.4,14,G,I,,,,,,,,,,,M,13,1,,,11,0,192.0.0.4,2,,,,,14,4,6A3C,2A09,6962180,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,287,,,,,4G,12279-10,12279-10,,298,1815,-107,-12,36,284,4G,,,,451,1815,-113,-20,,,4G,,,,403,1815,-113,-18,,,4G,,,,299,1815,-115,-20,,,4G,,,,489,1815,-117,-20,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:23:17,03,3,-0.24124357,51.75344559,3,1,EE,0.333333333,23430,2.34301E+14,27196-4,27196,4,10761,4G,LTE,-102,-9,9.2,-,-74,1815,1309,39,452,5,1.4,14,G,D,,,,,,,,,,,M,13,1,,,11,0,192.0.0.4,2,,,,,17,4,6A3C,2A09,6962180,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,287,,,,,4G,12279-10,12279-10,,298,1815,-107,-10,40,283,4G,,,,403,1815,-116,-19,,,4G,,,,489,1815,-116,-20,,,4G,,,,297,1815,-117,-20,,,4G,,,,299,1815,-118,-20,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:23:20,03,3,-0.24113202,51.75345094,4,1,EE,0.333333333,23430,2.34301E+14,27196-4,27196,4,10761,4G,LTE,-104,-10,8.2,-,-75,1815,0,0,452,5,1.4,14,G,D,,,,,,,,,,,M,13,1,,,21,0,192.0.0.4,2,,,,,20,4,6A3C,2A09,6962180,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,277,,,,,4G,12279-10,12279-10,,298,1815,-106,-9,45,281,4G,,,,403,1815,-113,-19,,,4G,,,,404,1815,-113,-19,,,4G,,,,299,1815,-114,-20,,,4G,,,,208,1815,-114,-20,,,4G,,,,297,1815,-115,-20,,,4G,,,,489,1815,-117,-20,,
13/07/2022,18:23:27,07,7,-0.2410272,51.7535055,0,-4,EE,-0.571428571,23430,2.34301E+14,27196-4,27196,4,10761,4G,LTE,-103,-10,6.6,-,-74,1815,1,1,452,4,1.4,17,N,D,,,,,,,,,,,M,13,1,,,29,0,192.0.0.4,3,,,,,28,4,6A3C,2A09,6962180,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,263,,,,,4G,12279-10,12279-10,,298,1815,-108,-8,51,288,4G,,,,451,1815,-111,-16,,,4G,,,,299,1815,-116,-18,,,4G,,,,489,1815,-118,-20,,,4G,,,,184,1815,-118,-18,,,4G,,,,404,1815,-119,-20,,,,,,,,,,,,
13/07/2022,18:23:33,06,6,-0.24098297,51.75347275,3,3,EE,0.5,23430,2.34301E+14,27196-4,27196,4,10761,4G,LTE,-103,-11,4.8,-,-72,1815,0,0,452,4,1.4,13,G,I,,,,,,,,,,,M,13,1,,,31,0,192.0.0.4,2,,,,,33,4,6A3C,2A09,6962180,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,270,,,,,4G,12279-10,12279-10,,298,1815,-103,-10,55,278,4G,,,,299,1815,-112,-18,,,4G,,,,489,1815,-116,-20,,,4G,,,,184,1815,-117,-18,,,4G,,,,297,1815,-119,-20,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:23:40,07,7,-0.24082481,51.75346749,4,1,EE,0.142857143,23430,2.34301E+14,27196-4,27196,4,10761,4G,LTE,-102,-10,2.6,-,-74,1815,0,0,452,5,1.4,14,G,I,,,,,,,,,,,M,13,1,,,42,0,192.0.0.4,3,,,,,40,4,6A3C,2A09,6962180,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,271,,,,,4G,12279-10,12279-10,,298,1815,-104,-10,67,276,4G,,,,403,1815,-109,-16,,,4G,,,,299,1815,-112,-18,,,4G,,,,451,1815,-112,-18,,,4G,,,,184,1815,-112,-17,,,4G,,,,489,1815,-118,-20,,,,,,,,,,,,
